Fiscal Year,Work Location Borough,Regular Gross Paid,OT Hours,Total OT Paid
2020,MANHATTAN,84831.14,915.33,35347.95
2020,BROOKLYN,84831.14,915.32,35475.13
2020,QUEENS,92531.98,795.7,36713.89
2020,BROOKLYN,96798.11,403.5,28498.21
2020,MANHATTAN,108628.3,234.5,20157.07
2020,MANHATTAN,96798.11,568.78,33200.63
2020,MANHATTAN,100910.11,485.73,28908.27
2020,MANHATTAN,84831.14,921.13,36168
2020,BROOKLYN,84831.14,885.38,37136.18
2020,MANHATTAN,96798.11,554.58,35634.16
2020,MANHATTAN,96798.11,678.75,32381.95
2020,BROOKLYN,108768.97,221.35,17684.89
2020,QUEENS,95912.05,619,32831.88
2020,MANHATTAN,95892.38,623.23,34666.99
2020,QUEENS,96798.11,667.32,30273.63
2020,QUEENS,108768.97,245.5,17436.81
2020,MANHATTAN,110183.07,162.43,9591.86
2020,MANHATTAN,108768.97,354.22,19239.59
2020,MANHATTAN,109631.1,131,8367.76
2020,BROOKLYN,84831.14,877.53,34435.37
2020,BROOKLYN,96706.08,584.97,34289.3
2020,MANHATTAN,108768.97,341.25,20241.5
2020,MANHATTAN,96721.32,699.25,30348.08
2020,MANHATTAN,84831.14,861.92,35711.24
2020,MANHATTAN,96798.11,569.97,37058.87
2020,QUEENS,96798.11,471.97,27624.11
2020,MANHATTAN,96798.11,438.08,31618.3
2020,BRONX,108768.97,310.1,16938.94
2020,MANHATTAN,96798.11,516.68,27099.94
2020,BRONX,96798.11,543.45,27173.37
2020,MANHATTAN,108768.97,271.88,18933.2
2020,BRONX,105247.17,312.3,25161.23
2020,MANHATTAN,92531.98,745.52,36870.91
2020,MANHATTAN,96798.11,427.1,31931.53
2020,BROOKLYN,96798.11,591.52,34169.66
2020,QUEENS,84831.14,862.18,38807.53
2020,MANHATTAN,96798.11,418,31791.69
2020,BRONX,96798.11,596.55,35340.59
2020,MANHATTAN,96798.11,523.92,29847.67
2020,MANHATTAN,84831.14,978.27,36868.45
2020,BROOKLYN,84831.14,1148.5,41227.64
2020,MANHATTAN,97554.46,474.13,33429.11
2020,MANHATTAN,87640.46,739.25,36813.65
2020,MANHATTAN,96798.11,431,29277.29
2020,MANHATTAN,81338.85,436.5,35416.63
2020,MANHATTAN,109631.1,186.07,13725.72
2020,BROOKLYN,90195.01,883.42,33901.86
2020,QUEENS,108768.97,236.62,16698.14
2020,QUEENS,96798.11,496.67,31191.95
2020,MANHATTAN,84831.14,858,40483.05
2020,QUEENS,87027.14,681.92,32935.82
2020,QUEENS,95892.38,781.05,34475.22
2020,QUEENS,84831.14,811.43,36406.95
2020,QUEENS,91088.08,805.67,32310.73
2020,MANHATTAN,108768.97,219.42,14869.85
2020,MANHATTAN,84831.14,704.08,34358.79
2020,BRONX,96798.11,617.08,29287.46
2020,BRONX,95944.84,561.75,34398.86
2020,QUEENS,108768.97,246.67,11919.73
2020,BROOKLYN,96798.11,572.95,33461.97
2020,QUEENS,108768.97,254.88,15593.42
2020,MANHATTAN,85823.83,865.15,39778.16
2020,MANHATTAN,108768.97,305.6,14552.88
2020,BROOKLYN,108768.97,185.8,10004.15
2020,MANHATTAN,96789.56,489.92,35722.59
2020,BROOKLYN,95892.38,618.42,35984.94
2020,BROOKLYN,96798.11,565.17,32836.08
2020,BRONX,96798.11,580.5,29015.7
2020,BRONX,108768.97,262.17,17104.93
2020,BROOKLYN,123902.61,10.75,880.3
2020,BRONX,111132.06,327.15,15893.15
2020,BRONX,94018.13,673.32,29974.05
2020,MANHATTAN,92932.73,413.35,33090.83
2020,QUEENS,108768.97,260.78,13372.75
2020,MANHATTAN,93253.94,748.33,35573.33
2020,QUEENS,84831.14,897.2,38539.02
2020,MANHATTAN,86999.09,755.25,38814.42
2020,BRONX,95944.84,528,32888.04
2020,QUEENS,96798.11,617.82,31603.68
2020,MANHATTAN,96798.11,726.9,31401.4
2020,BROOKLYN,96687.2,715.57,32009.11
2020,BROOKLYN,96721.32,586.77,33164.98
2020,MANHATTAN,96798.11,535.08,32413.67
2020,MANHATTAN,90195.01,642.43,34947.91
2020,MANHATTAN,86780.99,855.17,37508.9
2020,MANHATTAN,84831.14,573.77,39147.2
2020,QUEENS,85523.01,819,34775.54
2020,QUEENS,96798.11,542.4,27641.22
2020,QUEENS,108768.97,295.95,13465.52
2020,MANHATTAN,95966.15,715,34320.78
2020,MANHATTAN,96798.11,506.6,32355.89
2020,BROOKLYN,96798.11,411.67,26955.69
2020,QUEENS,96798.11,795.67,33874.47
2020,MANHATTAN,108768.97,224.45,18231.59
2020,MANHATTAN,96798.11,667.33,31565.87
2020,QUEENS,84831.14,628.35,39310.34
2020,QUEENS,84831.14,887.67,35492.07
2020,MANHATTAN,86833.09,721.92,36667.23
2020,MANHATTAN,95895.66,697.82,33085.65
2020,MANHATTAN,109631.1,110,8209.67
2020,BRONX,96798.11,509.48,32618.91
2020,BROOKLYN,96798.11,552.33,31472
2020,MANHATTAN,96798.11,626.3,31782.36
2020,QUEENS,108768.97,288.15,17075.17
2020,QUEENS,95895.66,653.9,31972.83
2020,MANHATTAN,96798.11,657.38,28736.59
2020,QUEENS,86938.59,768.83,36007.89
2020,QUEENS,84831.14,870.92,35404.77
2020,MANHATTAN,92742.56,718.33,36874.78
2020,MANHATTAN,96798.11,521,33507.61
2020,MANHATTAN,95856.31,701.28,33559.9
2020,QUEENS,84831.14,938.5,36642.57
2020,BRONX,95944.84,487,32379.22
2020,MANHATTAN,98904.02,384.87,29306.02
2020,MANHATTAN,91479.19,621.83,33656.32
2020,QUEENS,84831.14,987.23,37468.32
2020,MANHATTAN,96798.11,466.07,33850.74
2020,BROOKLYN,98912.8,573.4,26372.77
2020,MANHATTAN,108768.97,299.67,17493.73
2020,MANHATTAN,102881.83,297.62,23759.38
2020,MANHATTAN,96798.11,746.63,32201.76
2020,BROOKLYN,96798.11,578.5,27235.91
2020,BRONX,100583.5,612.65,27345.79
2020,BRONX,96798.11,470.88,33419.12
2020,MANHATTAN,96789.56,582.97,30824.61
2020,QUEENS,106532.07,329.2,16276.62
2020,BRONX,86063.11,811.03,38374.55
2020,QUEENS,93043.37,628.72,35570.97
2020,MANHATTAN,95912.05,729.08,30312.29
2020,MANHATTAN,95269.4,600.5,35178.44
2020,QUEENS,95908.77,734.73,33530.49
2020,QUEENS,96798.11,643.53,30759.93
2020,QUEENS,96798.11,685.97,30968.54
2020,BROOKLYN,95871.61,587.58,33674.78
2020,QUEENS,96687.2,686.52,32942.21
2020,MANHATTAN,108565.73,305.5,27184.07
2020,MANHATTAN,92742.56,660.17,34855.83
2020,QUEENS,84831.14,859.92,38628.2
2020,MANHATTAN,108768.97,257.95,15864.24
2020,BROOKLYN,92742.56,693.43,36383.43
2020,BRONX,108768.97,271.93,16855.11
2020,MANHATTAN,110389.83,209.5,19668.89
2020,MANHATTAN,110026.03,223.63,15203.29
2020,QUEENS,95912.05,521.58,28609.14
2020,MANHATTAN,84831.14,905.78,40290.25
2020,BROOKLYN,96798.11,591.65,31889.62
2020,BROOKLYN,96687.2,706.25,33836.5
2020,MANHATTAN,96798.11,458.75,33711.57
2020,BROOKLYN,95961.77,372.5,26782.13
2020,QUEENS,84831.14,706.9,32038.06
2020,BRONX,108768.97,277.4,13064.08
2020,BRONX,91900.28,567.92,32231.18
2020,BROOKLYN,114425.38,146.35,9661.43
2020,BROOKLYN,84831.14,793.42,39261.46
2020,BROOKLYN,86911.74,954.32,35675.4
2020,BRONX,94577.52,627.62,32533.86
2020,QUEENS,108565.73,383.25,34279.43
2020,MANHATTAN,84831.14,899.42,36510.9
2020,QUEENS,96798.11,446.02,28647.94
2020,MANHATTAN,96706.08,562.58,31384.68
2020,BROOKLYN,96798.11,666.4,29172.47
2020,BROOKLYN,96798.11,464.53,27602.09
2020,BROOKLYN,96854.71,639.2,33886.41
2020,BRONX,108768.97,353.72,17836.24
2020,MANHATTAN,108768.97,277.75,20782.11
2020,BROOKLYN,100848.29,569.27,32021.4
2020,MANHATTAN,91927.44,631.15,30056.97
2020,QUEENS,108768.97,241.17,17227
2020,MANHATTAN,114425.38,139.62,10568.83
2020,MANHATTAN,105315.32,315.3,15958.29
2020,MANHATTAN,96798.11,646.48,31867.18
2020,QUEENS,96798.11,503.92,30478.52
2020,MANHATTAN,96798.11,615.5,31263.26
2020,MANHATTAN,104526.08,405.08,20073.91
2020,QUEENS,96798.11,785.23,34219.48
2020,BRONX,89553.92,710.63,36477.4
2020,MANHATTAN,90195.01,781.77,38007.72
2020,BROOKLYN,96798.11,541,34454.21
2020,BRONX,95359.64,664.45,34202.72
2020,BROOKLYN,84831.14,789.02,35270.62
2020,QUEENS,95871.61,737.32,33491.3
2020,QUEENS,84831.14,967.2,36385.4
2020,QUEENS,108768.97,194.37,9070.63
2020,QUEENS,84831.14,697.55,36999.23
2020,QUEENS,96798.11,621.9,31683.65
2020,MANHATTAN,102365.92,243.55,23458.11
2020,BRONX,108768.97,326.3,17517.68
2020,QUEENS,108601.04,308.45,15859.98
2020,BROOKLYN,84831.14,1017.5,38261.53
2020,BRONX,96798.11,626.22,31380.63
2020,BROOKLYN,95871.61,665.33,33913.87
2020,BROOKLYN,89950.77,756.9,37216.94
2020,QUEENS,84831.14,857.08,37829.19
2020,BROOKLYN,95970.52,454.5,29328.8
2020,BROOKLYN,88641.79,838.92,32931.17
2020,MANHATTAN,96798.11,667.5,30237.19
2020,BRONX,104473.66,384.82,20396.89
2020,MANHATTAN,96798.11,478.95,32759.62
2020,QUEENS,96798.11,500.08,27314.39
2020,QUEENS,96798.11,488.12,27662.61
2020,MANHATTAN,122253.15,15.5,1434.75
2020,MANHATTAN,108768.97,296.9,19355.01
2020,MANHATTAN,86965.44,782.48,34999.99
2020,MANHATTAN,95907.13,514.75,35038.02
2020,MANHATTAN,96798.11,409.67,31168.11
2020,QUEENS,96798.11,600.5,27320.34
2020,MANHATTAN,96798.11,379.5,28119.71
2020,MANHATTAN,84831.14,799.8,34961.99
2020,MANHATTAN,96798.11,538.95,31393.28
2020,BRONX,96798.11,500.55,26967.5
2020,QUEENS,122212.37,74.75,4903.83
2020,MANHATTAN,96798.11,445,25782.66
2020,BRONX,108768.97,198.5,14430.41
2020,MANHATTAN,80830.39,104.17,6598.38
2020,MANHATTAN,103818.49,465.23,21051.99
2020,BROOKLYN,96784.68,616.63,33536.35
2020,BROOKLYN,84831.14,961.83,37529.42
2020,QUEENS,92766.75,734.75,30611.73
2020,BRONX,96798.11,586.7,31960.52
2020,BROOKLYN,90195.01,759.57,36696.14
2020,BROOKLYN,84831.14,910.92,36401.91
2020,MANHATTAN,84831.14,976.07,36267.05
2020,MANHATTAN,109631.1,199,14840.54
2020,QUEENS,98965.71,477.23,27756.23
2020,BRONX,89649.15,833.7,33322.78
2020,MANHATTAN,95930.63,597.57,34553.78
2020,MANHATTAN,96768.84,691.07,30946
2020,MANHATTAN,108768.97,221.78,15662.58
2020,BROOKLYN,96798.11,520.3,28224.86
2020,BRONX,95944.84,511.83,28709.01
2020,QUEENS,96706.08,664.78,29677.86
2020,MANHATTAN,93043.37,796.73,32346.52
2020,BROOKLYN,84831.14,696.15,35165.94
2020,QUEENS,108768.97,269.28,19148.53
2020,MANHATTAN,97196.72,281.92,30656.91
2020,MANHATTAN,109631.1,256,18916.42
2020,BROOKLYN,95922.98,666.17,33090.82
2020,BRONX,96798.11,594.5,30577.37
2020,QUEENS,108768.97,226.5,18776.46
2020,MANHATTAN,96798.11,431.47,29662.24
2020,BRONX,111294.42,207.75,15316.74
2020,QUEENS,118047.21,83.25,7578.49
2020,BROOKLYN,96767.01,607.5,31360.25
2020,BROOKLYN,99736.55,518.58,25385.84
2020,BROOKLYN,95922.98,705.75,33853.99
2020,MANHATTAN,95856.31,637.08,33896.32
2020,MANHATTAN,96798.11,504.63,35768.59
2020,MANHATTAN,108768.97,208.38,12069.11
2020,BRONX,95630.63,645.67,34232.21
2020,MANHATTAN,106401.9,296,34532.28
2020,MANHATTAN,96706.08,549.6,33815.42
2020,MANHATTAN,108768.97,227.87,18357.93
2020,MANHATTAN,96798.11,460.02,29063.82
2020,BRONX,84831.14,655.65,33756.15
2020,MANHATTAN,86965.42,839.67,32792.86
2020,QUEENS,96798.11,620.92,31069.89
2020,BROOKLYN,84831.14,722.42,34271.59
2020,BROOKLYN,108768.97,198.83,12670.38
2020,BROOKLYN,108768.97,258.5,13166.2
2020,QUEENS,95359.64,740.77,34003.53
2020,QUEENS,108768.97,237.57,16327.73
2020,MANHATTAN,96798.11,505.63,34676.54
2020,BRONX,91341.18,628.17,34686.3
2020,BRONX,114425.38,129.55,8772.39
2020,MANHATTAN,84831.14,906.42,35509.35
2020,MANHATTAN,97262.21,393.4,28815.39
2020,QUEENS,84831.14,770.57,37122.22
2020,QUEENS,84831.14,672.5,41064.11
2020,MANHATTAN,108768.97,221.83,18162.96
2020,MANHATTAN,102792.28,265.53,22683.98
2020,MANHATTAN,84831.14,882.5,35676.21
2020,MANHATTAN,96077.8,432,45610.57
2020,BROOKLYN,84831.14,732.18,35610.13
2020,MANHATTAN,96798.11,647.23,32122.52
2020,BROOKLYN,84831.14,881.92,36336.63
2020,QUEENS,108768.97,218.48,14501.35
2020,BRONX,95359.64,565.92,33799.06
2020,QUEENS,93043.37,630.88,35346.03
2020,MANHATTAN,96798.11,453.92,25064.14
2020,MANHATTAN,96687.2,635.3,33506.98
2020,QUEENS,96798.11,412.75,24994.32
2020,BROOKLYN,108768.97,167.45,10429.36
2020,BROOKLYN,95843.2,784.72,36166.16
2020,BRONX,84831.14,836.5,33350.44
2020,MANHATTAN,84831.14,774.95,34420.46
2020,QUEENS,96753.61,570.03,33309.22
2020,BRONX,96798.11,536.33,31204.64
2020,BROOKLYN,96798.11,675.25,31539.06
2020,MANHATTAN,84831.14,876.58,33615.71
2020,BROOKLYN,98955,551.67,24483.19
2020,MANHATTAN,88656.84,741.15,37018.01
2020,QUEENS,87027.14,713.6,31403.46
2020,BROOKLYN,95908.77,530,32399.48
2020,MANHATTAN,97554.46,511.03,33708.08
2020,QUEENS,120540.92,223,19636.36
2020,QUEENS,108768.97,267.8,11882.56
2020,QUEENS,96798.11,464.33,25780.74
2020,BROOKLYN,84831.14,907.33,34883.25
2020,MANHATTAN,96798.11,519.4,32095.53
2020,QUEENS,89167.04,716.93,30146.59
2020,MANHATTAN,96798.11,543.87,24623.94
2020,QUEENS,84831.14,1006.67,38590.03
2020,MANHATTAN,96767.62,694.83,30706.11
2020,QUEENS,91622.17,789.45,37729.13
2020,QUEENS,84831.14,912.83,34446.51
2020,BROOKLYN,96706.08,636.37,31986.42
2020,MANHATTAN,99828.32,431.82,20286.88
2020,MANHATTAN,96687.2,703.62,33810.39
2020,QUEENS,96706.08,541.25,30949.34
2020,MANHATTAN,108768.97,233.17,17230.72
2020,BRONX,108768.97,285.12,13990.72
2020,BROOKLYN,84831.14,877.42,35795.14
2020,MANHATTAN,84831.14,888.8,34034.84
2020,QUEENS,96798.11,591.1,32120.32
2020,QUEENS,96798.11,421.52,28014.3
2020,BROOKLYN,96789.56,588.8,33159.17
2020,QUEENS,100100,383.5,42154.75
2020,QUEENS,96706.08,690.43,32138
2020,BROOKLYN,84831.14,1031.42,40091.23
2020,BROOKLYN,86827.49,671.98,36145.88
2020,BROOKLYN,84831.14,1070,36638.38
2020,QUEENS,84831.14,734.97,33950.78
2020,BROOKLYN,96687.2,652.55,29941.87
2020,BROOKLYN,90195.01,731.18,30759.41
2020,MANHATTAN,96798.11,490,33019.02
2020,MANHATTAN,108768.97,180.83,11146.57
2020,BRONX,108768.97,247.25,18997.5
2020,BROOKLYN,104447.47,418.07,22922.58
2020,BROOKLYN,96798.11,645.4,29375.83
2020,BRONX,109310.07,218.68,11331.37
2020,BROOKLYN,95908.77,648.8,31570.29
2020,MANHATTAN,108768.97,221.72,17342.76
2020,MANHATTAN,84831.14,652,38834.72
2020,MANHATTAN,96798.11,355.43,27270.86
2020,MANHATTAN,103818.49,379.68,22469.14
2020,MANHATTAN,99101.86,500.25,29284.75
2020,MANHATTAN,96798.11,622.77,30096.78
2020,BRONX,108768.97,215.43,11348.9
2020,MANHATTAN,96706.08,558.45,32762
2020,BROOKLYN,89950.77,688.25,34166.48
2020,MANHATTAN,109631.1,236.57,16767.16
2020,BROOKLYN,108768.97,224.05,13801.96
2020,MANHATTAN,96798.11,406,30879.18
2020,BROOKLYN,108768.97,254,21106.54
2020,MANHATTAN,108768.97,249.4,18721.21
2020,QUEENS,96798.11,425.92,27338.69
2020,BRONX,96798.11,516.48,31040.79
2020,BRONX,97554.46,600.02,30617.79
2020,QUEENS,84831.14,954.27,39487.82
2020,QUEENS,84831.14,557.15,38379.26
2020,BRONX,108768.97,209.17,10177.6
2020,QUEENS,96798.11,527.2,31696.7
2020,MANHATTAN,95892.38,588.52,34185.26
2020,QUEENS,108768.97,311.58,20477.31
2020,MANHATTAN,96798.11,368.82,27505.84
2020,MANHATTAN,96798.11,529.28,30409.61
2020,MANHATTAN,108768.97,284.5,18141.31
2020,MANHATTAN,84831.14,1011.17,38704.98
2020,MANHATTAN,108768.97,276.45,13460.71
2020,BRONX,95944.84,554.27,31152.76
2020,QUEENS,96687.2,612.67,30582.68
2020,MANHATTAN,84831.14,802.77,34486.25
2020,MANHATTAN,84831.14,646.63,38065.77
2020,MANHATTAN,108768.97,266.7,13002.63
2020,MANHATTAN,108768.97,295.02,16853.08
2020,MANHATTAN,96798.11,591.57,30605.01
2020,BROOKLYN,89738.91,838.42,35010.41
2020,MANHATTAN,108565.73,146.5,13089.7
2020,MANHATTAN,95942.65,495.3,28683.94
2020,BROOKLYN,94262.37,697.58,30764.1
2020,QUEENS,85944.15,793.17,39115.98
2020,QUEENS,102873.28,360.82,25090.22
2020,MANHATTAN,96798.11,577.65,33434.95
2020,BROOKLYN,84831.14,832.83,39783.72
2020,QUEENS,96798.11,485.75,26134.41
2020,MANHATTAN,108768.97,213.62,16564.98
2020,MANHATTAN,84566.39,268.78,22593.87
2020,QUEENS,108768.97,237.4,16396.82
2020,MANHATTAN,108768.97,158.1,13217.81
2020,MANHATTAN,86971.94,727.08,32029.19
2020,QUEENS,108565.73,294.5,26357.72
2020,BROOKLYN,108768.97,250.28,12241.45
2020,MANHATTAN,96687.2,474.15,34380.97
2020,MANHATTAN,97593.53,490.65,24246.3
2020,MANHATTAN,93043.37,469.58,30574.12
2020,MANHATTAN,84831.14,922.03,36708.45
2020,QUEENS,96798.11,454.55,29292.26
2020,MANHATTAN,108768.97,224.5,10778.81
2020,QUEENS,84831.14,802.07,38193.54
2020,MANHATTAN,84831.14,887,33449.14
2020,BROOKLYN,95898.39,548.5,29667.84
2020,MANHATTAN,90195.01,659.98,35772.08
2020,MANHATTAN,95881.45,415.6,29711.45
2020,BRONX,92531.98,690.27,35959.03
2020,MANHATTAN,90195.01,718.85,33487.2
2020,QUEENS,100627.8,373.75,41329.29
2020,BRONX,110183.07,291.58,16434.09
2020,QUEENS,93555.6,673.5,45295.33
2020,QUEENS,95970.52,633.45,33180.15
2020,BRONX,96798.11,654.58,30892.54
2020,MANHATTAN,84831.14,1113.83,42361.56
2020,MANHATTAN,96798.11,549,27814.69
2020,BROOKLYN,96789.56,459.92,29972.11
2020,MANHATTAN,96798.11,425.65,30259.09
2020,BROOKLYN,96798.11,522.42,22211.59
2020,MANHATTAN,93043.37,583.65,33722.56
2020,MANHATTAN,96798.11,441.33,24890.96
2020,QUEENS,108768.97,207.17,15162.98
2020,MANHATTAN,95269.4,689.57,35107.63
2020,MANHATTAN,96798.11,682.03,28962.84
2020,QUEENS,95969.42,708.5,29358.1
2020,MANHATTAN,96798.11,506.98,31041.14
2020,BROOKLYN,95922.98,701.5,32433.5
2020,BROOKLYN,89311.62,770.67,36698.8
2020,MANHATTAN,84831.14,841,33477.23
2020,BROOKLYN,96798.11,495.73,28696.94
2020,BROOKLYN,84831.14,743.3,40886.86
2020,QUEENS,91088.08,768,32483.46
2020,MANHATTAN,96798.11,610.45,29479.7
2020,BRONX,96798.11,554.87,29747.46
2020,BROOKLYN,96798.11,569.28,32746.5
2020,QUEENS,84831.14,821,35737.91
2020,MANHATTAN,84831.14,726.58,34449.9
2020,MANHATTAN,92411.66,798.82,32083.02
2020,MANHATTAN,96077.8,394,41598.53
2020,MANHATTAN,96798.11,535.87,30825.81
2020,MANHATTAN,98748.73,477.68,33548.42
2020,QUEENS,108768.97,282.3,14695.45
2020,QUEENS,96706.08,565.58,30505.81
2020,MANHATTAN,108768.97,250.02,20576
2020,MANHATTAN,84831.14,859.1,38250.16
2020,MANHATTAN,96798.11,527.87,32334.06
2020,BROOKLYN,95871.61,616,33317.65
2020,BRONX,89553.92,660,36012.19
2020,BROOKLYN,89311.62,786.88,33755.27
2020,MANHATTAN,96706.08,676.35,32119.73
2020,QUEENS,84831.14,955.8,36317.7
2020,MANHATTAN,86911.76,922.83,34771.72
2020,MANHATTAN,96798.11,414.33,25037.3
2020,MANHATTAN,96798.11,456.65,26945.88
2020,BRONX,108768.97,275.67,13207.74
2020,MANHATTAN,96798.11,493.3,26712.13
2020,QUEENS,95815.33,722.95,33703.03
2020,BROOKLYN,84831.14,604.5,39945.05
2020,BRONX,108401.71,326.07,18419.67
2020,MANHATTAN,108768.97,278.68,19965.71
2020,MANHATTAN,96798.11,351.75,27009.74
2020,BROOKLYN,90195.01,741.47,31425.85
2020,BRONX,86944.59,845.42,35414.54
2020,MANHATTAN,96798.11,412.25,28524.49
2020,BRONX,108768.97,189.53,16191.57
2020,QUEENS,96798.11,553.33,26238.79
2020,QUEENS,96798.11,370.58,22228.16
2020,MANHATTAN,130985.98,106,9582.86
2020,MANHATTAN,95912.05,617.25,31100.36
2020,QUEENS,108768.97,260.45,18188.48
2020,MANHATTAN,89311.62,845.43,38500.6
2020,MANHATTAN,108768.97,123.55,9904.75
2020,MANHATTAN,76659.07,332.67,27388.74
2020,BRONX,96798.11,498.05,33064.6
2020,MANHATTAN,84831.14,781.1,35877.32
2020,MANHATTAN,88820.81,553.87,37319.05
2020,MANHATTAN,108768.97,283.52,19415.18
2020,QUEENS,96798.11,581.3,31025.11
2020,BROOKLYN,108768.97,239.25,13405.22
2020,MANHATTAN,108768.97,296.12,17419.67
2020,BRONX,95944.84,675.42,31562.73
2020,MANHATTAN,96687.2,678.1,32127.7
2020,BROOKLYN,96241.04,730.4,31921.9
2020,MANHATTAN,108768.97,208.03,17224.51
2020,MANHATTAN,95630.63,503.7,29424.32
2020,MANHATTAN,86975.94,584.78,36689.11
2020,MANHATTAN,96798.11,518.32,31075.86
2020,MANHATTAN,84831.14,873.5,35780.53
2020,MANHATTAN,96798.11,463.17,26182.19
2020,MANHATTAN,86944.59,1014.33,38209.82
2020,BROOKLYN,118225.94,55.83,4972.45
2020,QUEENS,89003.77,655.93,33051.13
2020,BRONX,105022.02,368.72,20556.47
2020,BROOKLYN,95922.98,647.75,30978.94
2020,BROOKLYN,108768.97,212.15,11935.51
2020,QUEENS,96798.11,627.17,28771.8
2020,BROOKLYN,96687.2,723.7,33141.98
2020,MANHATTAN,84831.14,811.33,34233.48
2020,BRONX,96798.11,623.92,27244.55
2020,MANHATTAN,96798.11,598.17,27120.03
2020,MANHATTAN,86780.99,746.07,36726.7
2020,BRONX,96789.56,479.5,30488.01
2020,MANHATTAN,108768.97,243.58,14396
2020,BRONX,108768.97,267.33,18160.8
2020,BROOKLYN,84831.14,915.08,34632.75
2020,MANHATTAN,111546.97,161.32,8280.4
2020,MANHATTAN,108768.97,253.07,17437.86
2020,BROOKLYN,108768.97,232.4,10943.7
2020,MANHATTAN,96241.04,545.22,34262.13
2020,MANHATTAN,108768.97,299.7,20209.6
2020,QUEENS,84831.14,895.53,33985.96
2020,QUEENS,108768.97,322.72,20437.53
2020,BRONX,96798.11,480.03,31339.96
2020,QUEENS,84831.14,850.83,32691.84
2020,BROOKLYN,96798.11,473,25487.12
2020,MANHATTAN,96798.11,536.45,31403.7
2020,QUEENS,108768.97,216.7,18036.95
2020,MANHATTAN,96798.11,469.87,26723.82
2020,BRONX,95908.77,600.32,34115.84
2020,BROOKLYN,84831.14,914.98,35333.68
2020,MANHATTAN,86999.09,845.92,31799.33
2020,MANHATTAN,84831.14,873.42,36882
2020,QUEENS,87782.99,870.75,37295.63
2020,BROOKLYN,84831.14,908.5,35207.66
2020,MANHATTAN,96798.11,512.55,23761.35
2020,BROOKLYN,84831.14,963.08,37090.57
2020,QUEENS,84831.14,963.58,35838.79
2020,BROOKLYN,99059.98,587.77,26329.39
2020,MANHATTAN,96798.11,645.77,29933.76
2020,QUEENS,108768.97,229.92,16241.73
2020,QUEENS,96798.11,375.13,27801.68
2020,MANHATTAN,86867.42,712.83,35584.94
2020,MANHATTAN,96798.11,650,31010.46
2020,MANHATTAN,96798.11,465.92,26796.27
2020,MANHATTAN,84831.14,675.37,38142.18
2020,BRONX,111923.51,171,8925.6
2020,BROOKLYN,84831.14,901.9,33905.36
2020,QUEENS,108768.97,291.63,20054.43
2020,BRONX,96798.11,389.1,28865.34
2020,MANHATTAN,96798.11,399.43,27797.95
2020,MANHATTAN,84831.14,816.97,38286.59
2020,BROOKLYN,96798.11,608.67,30840.96
2020,BROOKLYN,84831.14,1177.08,35159.53
2020,QUEENS,108768.97,234.32,10912.99
2020,BROOKLYN,110183.07,261.63,17791.74
2020,BRONX,112846.76,125.08,7113.84
2020,MANHATTAN,84831.14,688.4,37495.98
2020,MANHATTAN,84831.14,856.83,32595.38
2020,MANHATTAN,88912.04,634.87,34494.43
2020,MANHATTAN,96687.2,522.8,27562.79
2020,MANHATTAN,108768.97,238.2,13700.86
2020,QUEENS,95970.52,626.23,32099.9
2020,BRONX,84831.14,808.67,34275.36
2020,QUEENS,91088.08,669.83,30612.79
2020,MANHATTAN,84831.14,714.45,39486.64
2020,BROOKLYN,108768.97,144.13,10974.26
2020,MANHATTAN,95961.77,393.9,29309.68
2020,QUEENS,108768.97,215.28,18224.05
2020,MANHATTAN,86971.84,737.02,33608.77
2020,BROOKLYN,89311.62,859.1,34764.21
2020,MANHATTAN,86829.44,517,36073.84
2020,MANHATTAN,96798.11,356.18,27007.19
2020,QUEENS,108768.97,223.2,16956.51
2020,MANHATTAN,84831.14,1016.58,40479.87
2020,QUEENS,108768.97,259.8,12860.47
2020,BRONX,108768.97,232.3,13569.33
2020,BRONX,95871.61,621.38,33618
2020,MANHATTAN,96687.81,539.37,32383.81
2020,MANHATTAN,84831.14,1027.08,38030.76
2020,BRONX,104526.08,440.1,20381.27
2020,MANHATTAN,108768.97,231,18019.88
2020,QUEENS,96798.11,543.58,29998.25
2020,BROOKLYN,96798.11,522.68,33411.86
2020,MANHATTAN,95833.36,500.67,25629.79
2020,MANHATTAN,96706.08,593.17,30169.74
2020,MANHATTAN,84831.14,840,31955
2020,BROOKLYN,84831.14,788.75,33839.44
2020,MANHATTAN,109631.1,115,7249.02
2020,MANHATTAN,96780.42,645.42,31871.31
2020,BROOKLYN,96062.21,619.88,33067.82
2020,MANHATTAN,95970.52,521.17,27033.02
2020,MANHATTAN,108768.97,220.98,10580.61
2020,BROOKLYN,100583.5,508.93,26041.95
2020,MANHATTAN,84831.14,1074,39032.97
2020,BRONX,96798.11,438.07,29410.52
2020,MANHATTAN,108768.97,201.17,13020.85
2020,BROOKLYN,83364.6,803.5,38722.13
2020,QUEENS,96798.11,624.45,29629.82
2020,BROOKLYN,84831.14,982.17,36307.97
2020,QUEENS,95969.42,740.22,35361.96
2020,MANHATTAN,84831.14,1078.17,40442.24
2020,QUEENS,84831.14,815.67,34186.83
2020,QUEENS,96798.11,470.08,24599.94
2020,QUEENS,84831.14,683.6,41729.06
2020,BROOKLYN,84831.14,1047.42,39571.83
